"AssessmentQuestionID","AssessmentID","EnrollmentID","PersonalID","AssessmentQuestionGroup","AssessmentQuestionOrder","AssessmentQuestion","AssessmentAnswer","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
112625_198630_19,112625_198630,198630,114450,,19,c_rrh_transfer_eviction_history,4,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_20,112625_198630,198630,114450,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_21,112625_198630,198630,114450,,21,c_transfer_rrh_enrollment_moves,0,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
112625_198630_22,112625_198630,198630,114450,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-01-01,2024-09-26 17:05:24,2024-09-26 17:05:24,899,,8251
120798_198632_1,120798_198632,198632,106871,,1,assessment_date,2024-12-27,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_2,120798_198632,198632,106871,,2,assessment_location,2,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_3,120798_198632,198632,106871,,3,assessment_type,3,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_4,120798_198632,198632,106871,,4,assessment_level,2,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_5,120798_198632,198632,106871,,5,c_housing_assessment_name,5,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_6,120798_198632,198632,106871,,6,c_pathways_assessing_agency,17,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_7,120798_198632,198632,106871,,7,c_share_permission,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_8,120798_198632,198632,106871,,8,c_pathways_fam_decline_roi,,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_9,120798_198632,198632,106871,,9,c_casemanager_contacts,A Berry,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_10,120798_198632,198632,106871,,10,c_hang_outs_day,House,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_11,120798_198632,198632,106871,,11,c_hang_outs_night,Inn,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_12,120798_198632,198632,106871,,12,c_other_method_contacts,Not sure,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_13,120798_198632,198632,106871,,13,c_pathways_child_school_name,No thanks,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_14,120798_198632,198632,106871,,14,c_pathways_Household_size,4,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_15,120798_198632,198632,106871,,15,c_pathway_pregnant_parentingchild,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_16,120798_198632,198632,106871,,16,c_pathways_adult_couple_coordination_matching,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_17,120798_198632,198632,106871,,17,c_additional_household_members_coordination_warehouseID,Fake 66935,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_18,120798_198632,198632,106871,,18,c_larger_room_size,2,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_19,120798_198632,198632,106871,,19,c_disability_accomodations,2,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_20,120798_198632,198632,106871,,20,c_pathways_family_TH,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_21,120798_198632,198632,106871,,21,c_interested_rrh,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_22,120798_198632,198632,106871,,22,c_pathways_family_EA_eligibility,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_23,120798_198632,198632,106871,,23,c_pathways_family_EA_eligibility_fire,0,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_24,120798_198632,198632,106871,,24,c_pathways_family_EA_eligibility_atfault,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_25,120798_198632,198632,106871,,25,c_pathways_family_EA_eligibility_income,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_26,120798_198632,198632,106871,,26,c_pathways_family_EA_eligibility_other,,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_27,120798_198632,198632,106871,,27,c_pathways_barriers_yn,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_28,120798_198632,198632,106871,,28,c_pathways_barrier_meth,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_29,120798_198632,198632,106871,,29,c_pathways_barrier_PHAterm,0,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_30,120798_198632,198632,106871,,30,c_pathways_barrier_SORI,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_31,120798_198632,198632,106871,,31,c_pathways_barriers_citizenship,0,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_32,120798_198632,198632,106871,,32,c_pathways_barriers_literacy,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_33,120798_198632,198632,106871,,33,c_pathways_barriers_education,,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_34,120798_198632,198632,106871,,34,c_pathways_barriers_other,0,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_35,120798_198632,198632,106871,,35,c_pathways_service_indicators,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_36,120798_198632,198632,106871,,36,c_pathways_family_service_needs_dv,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_37,120798_198632,198632,106871,,37,c_pathways_family_service_needs_daily_living,0,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_38,120798_198632,198632,106871,,38,c_pathways_family_service_needs_treatment,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_39,120798_198632,198632,106871,,39,c_pathways_family_service_needs_cori,0,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_40,120798_198632,198632,106871,,40,c_pathways_family_service_needs_current_legal,1,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_41,120798_198632,198632,106871,,41,c_pathways_family_service_needs_sub_evict,0,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_42,120798_198632,198632,106871,,42,c_pathways_family_service_needs_dcf,0,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_43,120798_198632,198632,106871,,43,c_boston_homeless_nights_sheltered_wiw,200,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_44,120798_198632,198632,106871,,44,c_add_boston_nights_sheltered_pathways,100,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_45,120798_198632,198632,106871,,45,c_boston_homeless_nights_outside_wiw,300,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_46,120798_198632,198632,106871,,46,c_add_boston_nights_outside_pathways,400,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_47,120798_198632,198632,106871,,47,c_pathways_nights_sheltered_warehouse_added_total,300,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_48,120798_198632,198632,106871,,48,c_pathways_nights_unsheltered_warehouse_added_total,700,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120798_198632_49,120798_198632,198632,106871,,49,c_new_boston_homeless_nights_total,1000,2024-12-27 17:41:42,2024-12-27 17:41:42,899,,8251
120797_198631_1,120797_198631,198631,107404,,1,assessment_date,2024-12-27,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_2,120797_198631,198631,107404,,2,assessment_location,5,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_3,120797_198631,198631,107404,,3,assessment_type,2,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_4,120797_198631,198631,107404,,4,assessment_level,2,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_5,120797_198631,198631,107404,,5,c_housing_assessment_name,5,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_6,120797_198631,198631,107404,,6,c_pathways_assessing_agency,14,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_7,120797_198631,198631,107404,,7,c_share_permission,1,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_8,120797_198631,198631,107404,,8,c_pathways_fam_decline_roi,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_9,120797_198631,198631,107404,,9,c_casemanager_contacts,"L, Start",2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_10,120797_198631,198631,107404,,10,c_hang_outs_day,C Street,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_11,120797_198631,198631,107404,,11,c_hang_outs_night,House,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_12,120797_198631,198631,107404,,12,c_other_method_contacts,text me,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_13,120797_198631,198631,107404,,13,c_pathways_child_school_name,test this data comes through,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_14,120797_198631,198631,107404,,14,c_pathways_Household_size,3,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_15,120797_198631,198631,107404,,15,c_pathway_pregnant_parentingchild,1,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_16,120797_198631,198631,107404,,16,c_pathways_adult_couple_coordination_matching,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_17,120797_198631,198631,107404,,17,c_additional_household_members_coordination_warehouseID,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_18,120797_198631,198631,107404,,18,c_larger_room_size,1,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_19,120797_198631,198631,107404,,19,c_disability_accomodations,4,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_20,120797_198631,198631,107404,,20,c_pathways_family_TH,1,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_21,120797_198631,198631,107404,,21,c_interested_rrh,1,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_22,120797_198631,198631,107404,,22,c_pathways_family_EA_eligibility,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_23,120797_198631,198631,107404,,23,c_pathways_family_EA_eligibility_fire,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_24,120797_198631,198631,107404,,24,c_pathways_family_EA_eligibility_atfault,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_25,120797_198631,198631,107404,,25,c_pathways_family_EA_eligibility_income,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_26,120797_198631,198631,107404,,26,c_pathways_family_EA_eligibility_other,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_27,120797_198631,198631,107404,,27,c_pathways_barriers_yn,1,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_28,120797_198631,198631,107404,,28,c_pathways_barrier_meth,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_29,120797_198631,198631,107404,,29,c_pathways_barrier_PHAterm,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_30,120797_198631,198631,107404,,30,c_pathways_barrier_SORI,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_31,120797_198631,198631,107404,,31,c_pathways_barriers_citizenship,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_32,120797_198631,198631,107404,,32,c_pathways_barriers_literacy,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_33,120797_198631,198631,107404,,33,c_pathways_barriers_education,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_34,120797_198631,198631,107404,,34,c_pathways_barriers_other,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_35,120797_198631,198631,107404,,35,c_pathways_service_indicators,0,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_36,120797_198631,198631,107404,,36,c_pathways_family_service_needs_dv,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_37,120797_198631,198631,107404,,37,c_pathways_family_service_needs_daily_living,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_38,120797_198631,198631,107404,,38,c_pathways_family_service_needs_treatment,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_39,120797_198631,198631,107404,,39,c_pathways_family_service_needs_cori,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_40,120797_198631,198631,107404,,40,c_pathways_family_service_needs_current_legal,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_41,120797_198631,198631,107404,,41,c_pathways_family_service_needs_sub_evict,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_42,120797_198631,198631,107404,,42,c_pathways_family_service_needs_dcf,,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_43,120797_198631,198631,107404,,43,c_boston_homeless_nights_sheltered_wiw,100,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_44,120797_198631,198631,107404,,44,c_add_boston_nights_sheltered_pathways,200,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_45,120797_198631,198631,107404,,45,c_boston_homeless_nights_outside_wiw,300,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_46,120797_198631,198631,107404,,46,c_add_boston_nights_outside_pathways,400,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_47,120797_198631,198631,107404,,47,c_pathways_nights_sheltered_warehouse_added_total,300,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_48,120797_198631,198631,107404,,48,c_pathways_nights_unsheltered_warehouse_added_total,700,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
120797_198631_49,120797_198631,198631,107404,,49,c_new_boston_homeless_nights_total,1000,2024-12-27 17:23:57,2024-12-27 17:23:57,899,,8251
124070_198631_1,124070_198631,198631,107404,,1,assessment_date,2025-02-04,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_2,124070_198631,198631,107404,,2,assessment_location,5,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_3,124070_198631,198631,107404,,3,assessment_type,3,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_4,124070_198631,198631,107404,,4,assessment_level,2,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_5,124070_198631,198631,107404,,5,c_housing_assessment_name,5,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_6,124070_198631,198631,107404,,6,c_pathways_assessing_agency,13,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_7,124070_198631,198631,107404,,7,c_share_permission,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_8,124070_198631,198631,107404,,8,c_pathways_fam_decline_roi,,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_9,124070_198631,198631,107404,,9,c_casemanager_contacts,HP,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_10,124070_198631,198631,107404,,10,c_hang_outs_day,No,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_11,124070_198631,198631,107404,,11,c_hang_outs_night,BOTW,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_12,124070_198631,198631,107404,,12,c_other_method_contacts,text me,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_13,124070_198631,198631,107404,,13,c_pathways_child_school_name,No,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_14,124070_198631,198631,107404,,14,c_pathways_Household_size,3,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_15,124070_198631,198631,107404,,15,c_pathway_pregnant_parentingchild,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_16,124070_198631,198631,107404,,16,c_pathways_adult_couple_coordination_matching,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_17,124070_198631,198631,107404,,17,c_additional_household_members_coordination_warehouseID,Fake 66935,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_18,124070_198631,198631,107404,,18,c_larger_room_size,2,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_19,124070_198631,198631,107404,,19,c_disability_accomodations,5,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_20,124070_198631,198631,107404,,20,c_pathways_family_TH,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_21,124070_198631,198631,107404,,21,c_interested_rrh,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_22,124070_198631,198631,107404,,22,c_pathways_family_EA_eligibility,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_23,124070_198631,198631,107404,,23,c_pathways_family_EA_eligibility_fire,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_24,124070_198631,198631,107404,,24,c_pathways_family_EA_eligibility_atfault,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_25,124070_198631,198631,107404,,25,c_pathways_family_EA_eligibility_income,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_26,124070_198631,198631,107404,,26,c_pathways_family_EA_eligibility_other,,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_27,124070_198631,198631,107404,,27,c_pathways_barriers_yn,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_28,124070_198631,198631,107404,,28,c_pathways_barrier_meth,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_29,124070_198631,198631,107404,,29,c_pathways_barrier_PHAterm,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_30,124070_198631,198631,107404,,30,c_pathways_barrier_SORI,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_31,124070_198631,198631,107404,,31,c_pathways_barriers_citizenship,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_32,124070_198631,198631,107404,,32,c_pathways_barriers_literacy,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_33,124070_198631,198631,107404,,33,c_pathways_barriers_education,,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_34,124070_198631,198631,107404,,34,c_pathways_barriers_other,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_35,124070_198631,198631,107404,,35,c_pathways_service_indicators,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_36,124070_198631,198631,107404,,36,c_pathways_family_service_needs_dv,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_37,124070_198631,198631,107404,,37,c_pathways_family_service_needs_daily_living,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_38,124070_198631,198631,107404,,38,c_pathways_family_service_needs_treatment,1,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_39,124070_198631,198631,107404,,39,c_pathways_family_service_needs_cori,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_40,124070_198631,198631,107404,,40,c_pathways_family_service_needs_current_legal,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_41,124070_198631,198631,107404,,41,c_pathways_family_service_needs_sub_evict,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_42,124070_198631,198631,107404,,42,c_pathways_family_service_needs_dcf,0,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_43,124070_198631,198631,107404,,43,c_boston_homeless_nights_sheltered_wiw,1000,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_44,124070_198631,198631,107404,,44,c_add_boston_nights_sheltered_pathways,1200,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_45,124070_198631,198631,107404,,45,c_boston_homeless_nights_outside_wiw,1000,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_46,124070_198631,198631,107404,,46,c_add_boston_nights_outside_pathways,1000,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_47,124070_198631,198631,107404,,47,c_pathways_nights_sheltered_warehouse_added_total,2000,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_48,124070_198631,198631,107404,,48,c_pathways_nights_unsheltered_warehouse_added_total,2000,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
124070_198631_49,124070_198631,198631,107404,,49,c_new_boston_homeless_nights_total,4000,2025-02-04 17:28:47,2025-02-04 17:28:47,899,,8251
111383_198630_1,111383_198630,198630,114450,,1,assessment_date,2024-09-13,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_2,111383_198630,198630,114450,,2,assessment_location,8,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_3,111383_198630,198630,114450,,3,assessment_type,3,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_4,111383_198630,198630,114450,,4,assessment_level,2,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_5,111383_198630,198630,114450,,5,c_housing_assessment_name,3,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_6,111383_198630,198630,114450,,6,c_pathways_assessing_agency,17,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_7,111383_198630,198630,114450,,7,c_share_permission,1,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_8,111383_198630,198630,114450,,8,c_pathways_fam_decline_roi,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_9,111383_198630,198630,114450,,9,c_casemanager_contacts,Fab,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_10,111383_198630,198630,114450,,10,c_hang_outs_day,Fab,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_11,111383_198630,198630,114450,,11,c_hang_outs_night,Fab,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_12,111383_198630,198630,114450,,12,c_other_method_contacts,no,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_13,111383_198630,198630,114450,,13,c_pathways_child_school_name,BPS T,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_14,111383_198630,198630,114450,,14,c_pathways_Household_size,3,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_15,111383_198630,198630,114450,,15,c_pathway_pregnant_parentingchild,1,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_16,111383_198630,198630,114450,,16,c_pathways_adult_couple_coordination_matching,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_17,111383_198630,198630,114450,,17,c_additional_household_members_coordination_warehouseID,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_18,111383_198630,198630,114450,,18,c_larger_room_size,2,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_19,111383_198630,198630,114450,,19,c_disability_accomodations,4,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_20,111383_198630,198630,114450,,20,c_pathways_family_TH,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_21,111383_198630,198630,114450,,21,c_interested_rrh,1,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_22,111383_198630,198630,114450,,22,c_pathways_family_EA_eligibility,1,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_23,111383_198630,198630,114450,,23,c_pathways_family_EA_eligibility_fire,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_24,111383_198630,198630,114450,,24,c_pathways_family_EA_eligibility_atfault,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_25,111383_198630,198630,114450,,25,c_pathways_family_EA_eligibility_income,1,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_26,111383_198630,198630,114450,,26,c_pathways_family_EA_eligibility_other,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_27,111383_198630,198630,114450,,27,c_pathways_barriers_yn,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_28,111383_198630,198630,114450,,28,c_pathways_barrier_meth,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_29,111383_198630,198630,114450,,29,c_pathways_barrier_PHAterm,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_30,111383_198630,198630,114450,,30,c_pathways_barrier_SORI,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_31,111383_198630,198630,114450,,31,c_pathways_barriers_citizenship,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_32,111383_198630,198630,114450,,32,c_pathways_barriers_literacy,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_33,111383_198630,198630,114450,,33,c_pathways_barriers_education,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_34,111383_198630,198630,114450,,34,c_pathways_barriers_other,,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_35,111383_198630,198630,114450,,35,c_pathways_service_indicators,1,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_36,111383_198630,198630,114450,,36,c_pathways_family_service_needs_dv,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_37,111383_198630,198630,114450,,37,c_pathways_family_service_needs_daily_living,1,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_38,111383_198630,198630,114450,,38,c_pathways_family_service_needs_treatment,1,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_39,111383_198630,198630,114450,,39,c_pathways_family_service_needs_cori,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_40,111383_198630,198630,114450,,40,c_pathways_family_service_needs_current_legal,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_41,111383_198630,198630,114450,,41,c_pathways_family_service_needs_sub_evict,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_42,111383_198630,198630,114450,,42,c_pathways_family_service_needs_dcf,0,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
111383_198630_43,111383_198630,198630,114450,,43,c_boston_homeless_nights_sheltered_wiw,795,2024-09-13 14:25:37,2024-09-13 14:25:37,23,,8251
